cm_dummy,gamedummy,area_kanto,area_keihan,area_tokai,area_keihanshin,age,sex,marry_dummy,job_dummy1,job_dummy2,job_dummy3,job_dummy4,job_dummy5,job_dummy6,job_dummy7,job_dummy8,inc,pmoney,fam_str_dummy1,fam_str_dummy2,fam_str_dummy3,fam_str_dummy4,fam_str_dummy5,child_dummy,T,F1,F2,F3,M1,M2,M3,TVwatch_day,gamesecond,gamecount
0,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,649.5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1573.5810922,0,0
0,0,0,1,0,0,34.5,0,0,0,0,1,0,0,0,0,0,349.5,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1580.263084,0,0
0,0,0,0,1,0,34.5,0,1,1,0,0,0,0,0,0,0,349.5,6.5,0,0,1,0,0,1,0,1,0,0,0,0,0,1601.0015214,0,0
0,0,0,1,0,0,60,1,1,0,0,1,0,0,0,0,0,349.5,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1628.5170589,0,0
0,0,0,1,0,0,34.5,0,1,0,1,0,0,0,0,0,0,349.5,9,0,0,1,0,0,1,0,0,1,0,0,0,0,1647.4325363,0,0
0,0,0,0,0,1,34.5,1,1,1,0,0,0,0,0,0,0,649.5,6.5,0,1,0,0,0,0,0,0,0,0,1,0,0,1649.02836,0,0
0,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1661.5090345,0,0
0,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,649.5,2,0,0,1,0,0,1,0,0,0,0,0,0,1,1666.1279643,0,0
0,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,349.5,9,0,1,0,0,0,0,0,0,0,0,0,1,0,1672.7808964,0,0
0,0,0,0,0,1,19,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1683.8994356,0,0
0,0,0,1,0,0,34.5,0,0,0,0,0,0,1,0,0,0,151.5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1702.6939305,0,0
0,0,1,0,0,0,24.5,1,1,1,0,0,0,0,0,0,0,249.5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1713.6881552,0,0
0,0,0,0,0,1,34.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1716.7489488,0,0
0,0,1,0,0,0,44.5,1,0,1,0,0,0,0,0,0,0,449.5,6.5,1,0,0,0,0,0,0,0,0,0,0,1,0,1757.8514949,0,0
0,0,0,1,0,0,54.5,0,1,0,1,0,0,0,0,0,0,151.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1763.9905455,0,0
0,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,349.5,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1772.3399714,0,0
0,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,800,4,0,0,1,0,0,1,0,0,0,0,0,1,0,1782.1821636,0,0
0,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,549.5,4,0,0,1,0,0,1,0,0,0,0,1,0,0,1795.0761907,0,0
0,0,0,0,1,0,44.5,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1819.7843257,0,0
0,0,1,0,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1827.9185054,0,0
0,0,0,0,0,1,54.5,1,1,0,1,0,0,0,0,0,0,249.5,2,0,0,1,0,0,1,0,0,0,0,0,0,1,1845.2698125,0,0
0,0,0,0,1,0,24.5,0,1,1,0,0,0,0,0,0,0,349.5,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1852.3084324,0,0
0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,649.5,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1884.9195753,0,0
0,0,0,1,0,0,54.5,1,1,0,0,1,0,0,0,0,0,549.5,3.3,0,1,0,0,0,0,0,0,0,0,0,0,1,1898.6323071,0,0
0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,549.5,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1984.3455088,0,0
0,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,449.5,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1997.8174995,0,0
0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,800,6.5,0,0,1,0,0,1,0,0,0,0,0,1,0,2007.7770647,0,0
0,0,0,1,0,0,54.5,0,0,0,1,0,0,0,0,0,0,249.5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2010.7750652,0,0
0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,749.5,4,0,1,0,0,0,0,0,0,0,0,0,1,0,2029.4236823,0,0
0,0,1,0,0,0,44.5,0,0,1,0,0,0,0,0,0,0,349.5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2028.7672338,0,0
0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,649.5,2,0,0,0,1,0,1,0,0,0,0,0,1,0,2033.8223603,0,0
0,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,549.5,6.5,0,0,1,0,0,1,0,0,0,0,0,1,0,2040.7646265,0,0
0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,549.5,2,0,0,1,0,0,1,0,0,0,0,0,1,0,2064.082369,0,0
0,0,0,1,0,0,24.5,0,0,1,0,0,0,0,0,0,0,249.5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,2073.9561919,0,0
0,0,0,0,0,1,34.5,1,1,1,0,0,0,0,0,0,0,449.5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,2076.7070846,0,0
0,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,449.5,2,0,0,1,0,0,1,0,0,0,0,0,1,0,2082.9516917,0,0
0,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,449.5,6.5,1,0,0,0,0,0,0,0,0,0,1,0,0,2083.4160743,0,0
0,0,0,0,0,1,54.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2091.8512081,0,0
0,0,0,0,0,1,54.5,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,2124.1880363,0,0
0,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,349.5,12.5,1,0,0,0,0,0,0,0,0,0,1,0,0,2127.6928497,0,0
0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,800,12.5,0,0,1,0,0,1,0,0,0,0,0,1,0,2144.1250465,0,0
0,0,1,0,0,0,54.5,0,1,0,0,1,0,0,0,0,0,103,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2151.7585672,0,0
0,0,0,1,0,0,60,1,1,1,0,0,0,0,0,0,0,649.5,3.3,0,1,0,0,0,0,0,0,0,0,0,0,1,2166.3733754,0,0
0,0,0,0,0,1,19,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,2192.7190476,0,0
0,0,0,0,0,1,34.5,1,0,1,0,0,0,0,0,0,0,449.5,9,0,0,1,0,0,0,0,0,0,0,1,0,0,2192.9156114,0,0
0,0,1,0,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2199.4180553,0,0
0,0,0,0,0,1,24.5,0,0,1,0,0,0,0,0,0,0,249.5,6.5,1,0,0,0,0,0,0,1,0,0,0,0,0,2198.4565664,0,0
0,0,0,0,0,1,44.5,1,0,1,0,0,0,0,0,0,0,749.5,20,1,0,0,0,0,0,0,0,0,0,0,1,0,2211.4518132,0,0
0,0,0,1,0,0,24.5,1,1,1,0,0,0,0,0,0,0,349.5,4,0,1,0,0,0,0,0,0,0,0,1,0,0,2272.8816848,0,0
0,0,0,1,0,0,44.5,1,0,0,0,0,0,1,0,0,0,249.5,9,0,0,1,0,0,0,0,0,0,0,0,1,0,2311.3738707,0,0
0,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,449.5,9,0,1,0,0,0,0,0,0,0,0,0,1,0,2322.6434806,0,0
0,0,0,1,0,0,44.5,0,0,0,0,1,0,0,0,0,0,249.5,1,0,0,1,0,0,1,0,0,1,0,0,0,0,2331.1957049,0,0
0,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,749.5,4,1,0,0,0,0,0,0,0,0,0,0,1,0,2431.433774,0,0
0,0,0,0,1,0,54.5,1,1,1,0,0,0,0,0,0,0,749.5,4,0,0,1,0,0,1,0,0,0,0,0,0,1,2441.6326696,0,0
0,0,0,1,0,0,44.5,0,0,0,0,0,0,1,0,0,0,103,2,0,0,0,0,1,0,0,0,1,0,0,0,0,2440.9989567,0,0
0,0,0,0,1,0,34.5,1,0,0,0,1,0,0,0,0,0,103,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2452.5402888,0,0
0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,449.5,2,0,0,0,1,0,1,0,0,0,0,0,1,0,2466.6543906,0,0
0,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,2473.2431298,0,0
0,0,1,0,0,0,44.5,1,1,1,0,0,0,0,0,0,0,549.5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2514.157726,0,0
0,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,549.5,20,0,0,1,0,0,0,0,0,0,0,1,0,0,2520.414568,0,0
0,0,0,0,0,1,60,1,1,0,1,0,0,0,0,0,0,249.5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2558.0541318,0,0
0,0,0,1,0,0,24.5,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,2598.2979695,0,0
0,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,749.5,4,1,0,0,0,0,0,0,0,0,0,0,1,0,2603.1339236,0,0
0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,800,12.5,0,0,1,0,0,1,0,0,0,0,0,1,0,2607.5268636,0,0
0,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,449.5,2,0,0,0,0,1,0,0,0,0,0,0,1,0,2608.817446,0,0
0,0,0,1,0,0,54.5,1,1,0,1,0,0,0,0,0,0,549.5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2665.0713638,0,0
0,0,0,0,1,0,24.5,1,0,1,0,0,0,0,0,0,0,249.5,4,0,0,1,0,0,0,0,0,0,0,1,0,0,2690.6134301,0,0
0,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,349.5,4,0,0,0,1,0,1,0,0,0,0,1,0,0,2695.582835,0,0
0,0,0,0,0,1,24.5,1,0,1,0,0,0,0,0,0,0,349.5,3.3,0,0,1,0,0,0,0,0,0,0,1,0,0,2699.1398112,0,0
0,0,0,1,0,0,34.5,0,1,0,0,0,0,1,0,0,0,249.5,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2727.0654468,0,0
0,0,0,1,0,0,34.5,1,0,0,1,0,0,0,0,0,0,449.5,6.5,1,0,0,0,0,0,0,0,0,0,0,1,0,2729.3317799,0,0
0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,800,6.5,0,0,1,0,0,1,0,0,0,0,0,1,0,2753.8728088,0,0
0,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,103,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2755.9439315,0,0
0,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800,12.5,0,0,1,0,0,1,0,0,0,0,0,1,0,2756.733929,0,0
0,0,0,0,1,0,44.5,1,1,1,0,0,0,0,0,0,0,449.5,2,0,0,1,0,0,1,0,0,0,0,0,1,0,2760.4808649,0,0
0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,549.5,4,0,0,1,0,0,1,0,0,0,0,0,1,0,2767.5789456,0,0
0,0,0,1,0,0,24.5,1,1,1,0,0,0,0,0,0,0,449.5,4,0,0,1,0,0,1,0,0,0,0,1,0,0,2772.0298483,0,0
0,0,0,0,0,1,24.5,1,0,1,0,0,0,0,0,0,0,103,2,0,0,1,0,0,0,0,0,0,0,1,0,0,2776.8137535,0,0
0,0,0,1,0,0,24.5,1,0,1,0,0,0,0,0,0,0,449.5,4,1,0,0,0,0,0,0,0,0,0,1,0,0,2809.7262681,0,0
0,0,0,0,0,1,34.5,0,1,0,1,0,0,0,0,0,0,103,2,0,0,1,0,0,1,0,0,1,0,0,0,0,2809.3485339,0,0
0,0,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,2810.3773375,0,0
0,0,0,0,1,0,34.5,0,1,0,0,1,0,0,0,0,0,103,2,0,0,1,0,0,1,0,1,0,0,0,0,0,2817.2413215,0,0
0,0,1,0,0,0,34.5,0,1,1,0,0,0,0,0,0,0,249.5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2845.0494961,0,0
0,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,649.5,4,0,0,1,0,0,1,0,0,0,0,0,1,0,2848.1997508,0,0
0,0,1,0,0,0,24.5,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,2849.9515465,0,0
0,0,0,0,0,1,24.5,0,0,0,0,0,0,1,0,0,0,103,2,0,0,1,0,0,0,0,1,0,0,0,0,0,2860.6729348,0,0
0,0,0,0,0,1,34.5,1,1,1,0,0,0,0,0,0,0,449.5,4,0,0,1,0,0,1,0,0,0,0,0,1,0,2865.9647898,0,0
0,0,0,0,0,1,24.5,0,0,0,0,0,0,1,0,0,0,151.5,4,0,0,1,0,0,0,0,1,0,0,0,0,0,2864.7735356,0,0
0,0,0,0,0,1,24.5,1,1,1,0,0,0,0,0,0,0,549.5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,2872.8525586,0,0
0,0,0,0,0,1,34.5,1,1,1,0,0,0,0,0,0,0,549.5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2875.8346699,0,0
0,0,0,1,0,0,24.5,0,0,0,0,0,0,1,0,0,0,249.5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,2920.0272158,0,0
0,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,549.5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2923.3248129,0,0
0,0,0,0,0,1,44.5,1,1,0,0,1,0,0,0,0,0,449.5,2,0,0,1,0,0,1,0,0,0,0,0,1,0,2923.6898086,0,0
0,0,0,0,1,0,34.5,0,0,0,0,1,0,0,0,0,0,249.5,4,0,0,1,0,0,0,0,0,1,0,0,0,0,2927.3634187,0,0
0,0,0,0,0,1,34.5,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2940.6460707,0,0
0,0,0,1,0,0,44.5,1,1,0,0,0,1,0,0,0,0,800,2,0,0,1,0,0,1,0,0,0,0,0,1,0,2953.0775285,0,0
0,0,0,0,0,1,24.5,0,0,1,0,0,0,0,0,0,0,449.5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,2980.5525458,0,0
0,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800,17.5,0,0,1,0,0,1,0,0,0,0,0,1,0,3014.1130776,0,0
0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,449.5,4,0,0,1,0,0,1,0,0,0,0,0,1,0,3026.3813114,0,0
0,0,0,1,0,0,24.5,1,0,1,0,0,0,0,0,0,0,649.5,20,1,0,0,0,0,0,0,0,0,0,1,0,0,3058.2002176,0,0
0,0,0,0,1,0,54.5,1,1,1,0,0,0,0,0,0,0,349.5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3061.3994039,0,0
0,0,0,0,1,0,34.5,1,1,0,1,0,0,0,0,0,0,549.5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3075.3147935,0,0
0,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,103,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3117.0760536,0,0
0,0,0,0,0,1,54.5,1,1,0,1,0,0,0,0,0,0,349.5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,3128.0921804,0,0
0,0,0,1,0,0,34.5,0,1,0,0,0,0,1,0,0,0,151.5,1,0,0,1,0,0,1,0,0,1,0,0,0,0,3127.7253372,0,0
0,0,0,1,0,0,34.5,1,0,0,0,0,0,1,0,0,0,249.5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,3131.7197786,0,0
0,0,0,1,0,0,24.5,0,0,1,0,0,0,0,0,0,0,349.5,12.5,0,0,1,0,0,0,0,1,0,0,0,0,0,3178.6397584,0,0
0,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,9,0,0,1,0,0,1,0,0,0,0,0,1,0,3202.5524333,0,0
0,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3208.8385248,0,0
0,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,549.5,4,0,0,1,0,0,0,0,0,0,0,0,1,0,3213.8804022,0,0
0,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,549.5,3.3,1,0,0,0,0,0,0,0,0,0,1,0,0,3230.1352553,0,0
0,0,0,1,0,0,44.5,1,0,0,1,0,0,0,0,0,0,800,6.5,0,0,1,0,0,0,0,0,0,0,0,1,0,3258.9927661,0,0
0,0,0,1,0,0,24.5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3260.8672966,0,0
0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,103,4,0,1,0,0,0,0,0,0,0,0,0,1,0,3290.0944564,0,0
0,0,0,0,0,1,24.5,1,0,0,0,1,0,0,0,0,0,103,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3301.269184,0,0
0,0,0,1,0,0,44.5,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,3334.1397189,0,0
0,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,649.5,2,0,0,1,0,0,1,0,0,0,0,0,1,0,3366.0579589,0,0
0,0,0,0,0,1,34.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3380.848637,0,0
0,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,749.5,4,1,0,0,0,0,0,0,0,0,0,0,1,0,3404.3151425,0,0
0,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,549.5,4,0,0,1,0,0,1,0,0,0,0,0,0,1,3411.2647758,0,0
0,0,0,0,0,1,24.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,3427.4262088,0,0
0,0,0,0,0,1,34.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,3427.5359754,0,0
0,0,0,1,0,0,34.5,0,1,1,0,0,0,0,0,0,0,349.5,2,0,0,1,0,0,1,0,1,0,0,0,0,0,3455.475791,0,0
0,0,0,0,1,0,24.5,0,0,0,0,1,0,0,0,0,0,249.5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,3460.9180568,0,0
0,0,0,0,1,0,34.5,1,0,1,0,0,0,0,0,0,0,349.5,12.5,0,0,1,0,0,0,0,0,0,0,0,1,0,3513.449939,0,0
0,0,0,0,0,1,34.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,3523.6099501,0,0
0,0,0,0,0,1,44.5,1,0,1,0,0,0,0,0,0,0,749.5,6.5,0,0,1,0,0,0,0,0,0,0,0,1,0,3526.1749887,0,0
0,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3538.4894467,0,0
0,0,0,1,0,0,24.5,0,0,0,0,0,0,1,0,0,0,249.5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,3571.5153434,0,0
0,0,0,1,0,0,34.5,1,1,0,0,0,0,1,0,0,0,103,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3575.1908621,0,0
0,0,0,0,0,1,34.5,1,1,1,0,0,0,0,0,0,0,549.5,2,0,0,1,0,0,1,0,0,0,0,1,0,0,3626.688154,0,0
0,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800,2,0,0,1,0,0,1,0,0,0,0,0,1,0,3643.4705877,0,0
0,0,0,0,0,1,34.5,1,1,0,0,1,0,0,0,0,0,349.5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,3661.2121655,0,0
0,0,0,0,1,0,24.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3697.9799145,0,0
0,0,0,0,0,1,34.5,1,1,1,0,0,0,0,0,0,0,649.5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3698.8684699,0,0
0,0,0,1,0,0,24.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,3710.7327245,0,0
0,0,1,0,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,3713.020636,0,0
0,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,249.5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3730.7597283,0,0
0,0,0,0,1,0,24.5,1,0,0,0,0,1,0,0,0,0,549.5,4,0,0,1,0,0,0,0,0,0,0,1,0,0,3730.8074808,0,0
0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,800,2,0,0,1,0,0,0,0,0,0,0,0,1,0,3738.1136169,0,0
0,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,549.5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3747.678743,0,0
0,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,103,2,0,0,1,0,0,0,0,0,1,0,0,0,0,3749.7666365,0,0
0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,549.5,2,0,0,1,0,0,1,0,0,0,0,0,1,0,3783.9985463,0,0
0,0,0,1,0,0,54.5,0,1,0,0,0,0,0,1,0,0,0,9,0,0,1,0,0,0,0,0,0,1,0,0,0,3788.3328484,0,0
0,0,0,0,1,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,4,0,1,0,0,0,0,0,0,0,0,0,1,0,3825.1609766,0,0
0,0,0,1,0,0,24.5,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,3830.0451515,0,0
0,0,0,1,0,0,34.5,0,0,1,0,0,0,0,0,0,0,349.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,3859.2549174,0,0
0,0,0,0,0,1,34.5,1,0,1,0,0,0,0,0,0,0,349.5,6.5,1,0,0,0,0,0,0,0,0,0,1,0,0,3867.0810588,0,0
0,0,0,1,0,0,54.5,1,0,1,0,0,0,0,0,0,0,549.5,20,0,0,1,0,0,0,0,0,0,0,0,0,1,3878.2870254,0,0
0,0,1,0,0,0,34.5,1,1,1,0,0,0,0,0,0,0,549.5,2,0,0,0,1,0,1,0,0,0,0,0,1,0,3887.1474419,0,0
0,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,549.5,2,0,0,1,0,0,1,0,0,0,0,0,1,0,3893.3878256,0,0
0,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800,6.5,0,0,1,0,0,1,0,0,0,0,0,1,0,3924.4737536,0,0
0,0,0,1,0,0,34.5,0,1,1,0,0,0,0,0,0,0,449.5,6.5,0,1,0,0,0,0,0,1,0,0,0,0,0,3925.7052183,0,0
0,0,0,0,0,1,34.5,0,1,0,0,0,0,1,0,0,0,103,1,0,0,1,0,0,1,0,0,1,0,0,0,0,3956.5352272,0,0
0,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,549.5,12.5,0,0,1,0,0,1,0,0,0,0,1,0,0,3960.1544656,0,0
0,0,0,0,0,1,34.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,3961.6185785,0,0
0,0,0,0,1,0,24.5,1,1,1,0,0,0,0,0,0,0,349.5,2,0,0,1,0,0,1,0,0,0,0,1,0,0,4023.4929693,0,0
0,0,0,0,0,1,34.5,1,1,1,0,0,0,0,0,0,0,151.5,6.5,0,0,1,0,0,1,0,0,0,0,1,0,0,4029.0367366,0,0
0,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,249.5,4,0,0,0,0,1,0,0,0,0,0,0,1,0,4031.0287322,0,0
0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,749.5,2,0,0,1,0,0,1,0,0,0,0,0,1,0,4048.35195,0,0
0,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,549.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4075.7572148,0,0
0,0,0,0,1,0,34.5,1,0,0,1,0,0,0,0,0,0,249.5,6.5,0,0,1,0,0,0,0,0,0,0,0,1,0,4089.9964776,0,0
0,0,0,0,0,1,34.5,1,1,1,0,0,0,0,0,0,0,349.5,2,0,0,1,0,0,1,0,0,0,0,0,1,0,4131.3638551,0,0
0,0,0,1,0,0,24.5,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,4154.3815989,0,0
0,0,0,1,0,0,34.5,1,0,0,0,0,0,1,0,0,0,249.5,4,1,0,0,0,0,0,0,0,0,0,1,0,0,4158.1585847,0,0
0,0,0,0,0,1,34.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,4167.8798112,0,0
0,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,4174.8206188,0,0
0,0,0,0,0,1,60,1,1,1,0,0,0,0,0,0,0,449.5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,4199.6880043,0,0
0,0,0,0,1,0,54.5,1,0,1,0,0,0,0,0,0,0,800,12.5,0,0,1,0,0,0,0,0,0,0,0,0,1,4213.8659652,0,0
0,0,0,0,0,1,24.5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4242.9601521,0,0
0,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,4270.3446661,0,0
0,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,349.5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,4270.6976696,0,0
0,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,649.5,4,1,0,0,0,0,0,0,0,0,0,0,1,0,4273.6985246,0,0
0,0,0,1,0,0,44.5,0,0,1,0,0,0,0,0,0,0,249.5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,4292.0304123,0,0
0,0,0,0,0,1,44.5,0,1,0,0,0,0,0,1,0,0,0,3.3,0,0,1,0,0,1,0,0,1,0,0,0,0,4306.5390056,0,0
